user_id,session_id,timestamp,date,hour,day_of_week,is_weekend,is_holiday,game_type,sport_type,country,device_type,payment_method,user_age,account_age_days,vip_tier,campaign_type,bet_amount,win_amount,net_result,session_length_minutes,games_played,bonus_used,deposit_amount,withdrawal_amount,previous_session_gap_hours,lifetime_deposits,lifetime_bets,avg_bet_size,is_first_session,redeposit,first_session_won
user_001583,sess_00001275,2024-04-07 20:54:29.775852+00:00,2024-04-07,20,6,1,0,poker,,CA,mobile,crypto,32.0,9,bronze,none,102.48,0.0,-102.48,36,12,0,,,,0.0,12,102.48,True,0,False
user_001585,sess_00000951,2024-10-28 02:36:01.938609+00:00,2024-10-28,2,0,0,0,casino_slots,,CA,desktop,bank_transfer,50.0,10,bronze,welcome_bonus,10.51,0.0,-10.51,111,37,1,,,,0.0,37,10.51,True,0,False
user_001586,sess_00001440,2024-09-09 01:42:34.523072+00:00,2024-09-09,1,0,0,0,live_dealer,,ES,mobile,e_wallet,53.0,6,bronze,free_spins,11.37,0.0,-11.37,47,15,0,,,,0.0,15,11.37,True,1,False
user_001587,sess_00000671,2023-11-08 15:16:03.332266+00:00,2023-11-08,15,2,0,0,roulette,,BR,mobile,credit_card,47.0,19,bronze,none,50.17,56.34,6.17,28,9,0,,,,0.0,9,50.17,True,1,True
user_001589,sess_00000901,2023-10-28 11:46:46.767463+00:00,2023-10-28,11,5,1,0,blackjack,,FR,mobile,bank_transfer,35.0,3,bronze,welcome_bonus,34.06,0.0,-34.06,53,17,0,,,,0.0,17,34.06,True,1,False
user_001590,sess_00001520,2023-12-31 01:01:32.522760+00:00,2023-12-31,1,6,1,0,poker,,UK,tablet,credit_card,46.0,4,bronze,welcome_bonus,15.48,40.55,25.07,44,14,0,,,,0.0,14,15.48,True,1,True
user_001591,sess_00002372,2024-01-17 07:40:04.667597+00:00,2024-01-17,7,2,0,0,roulette,,BR,desktop,debit_card,32.0,11,bronze,none,30.95,0.0,-30.95,27,9,1,,,,0.0,9,30.95,True,1,False
user_001593,sess_00000308,2024-05-22 14:35:57.190250+00:00,2024-05-22,14,2,0,0,live_dealer,,FR,desktop,crypto,50.0,23,bronze,cashback,19.8,47.93,28.13,18,6,0,,,,0.0,6,19.8,True,1,True
user_001594,sess_00000167,2024-07-14 02:48:14.038719+00:00,2024-07-14,2,6,1,0,,,UK,tablet,bank_transfer,55.0,3,bronze,free_spins,31.27,89.8,58.53,24,8,0,,,,0.0,8,31.27,True,1,True
user_001595,sess_00000089,2023-11-06 18:47:50.430300+00:00,2023-11-06,18,0,0,0,,soccer,AU,mobile,credit_card,18.0,24,bronze,reload_bonus,102.14,0.0,-102.14,83,27,0,,,,0.0,27,102.14,True,1,False
user_001596,sess_00000503,2023-10-29 16:25:14.690615+00:00,2023-10-29,16,6,1,0,live_dealer,,US,desktop,e_wallet,32.0,2,bronze,cashback,27.66,0.0,-27.66,25,8,1,,,,0.0,8,27.66,True,0,False
user_001597,sess_00000232,2024-03-23 14:22:11.507624+00:00,2024-03-23,14,5,1,1,casino_slots,,US,mobile,e_wallet,52.0,13,bronze,free_spins,53.3,61.41,8.11,58,19,0,163.6,,,163.6,19,53.3,True,0,True
user_001598,sess_00004078,2024-11-12 04:14:12.349577+00:00,2024-11-12,4,1,0,1,blackjack,,US,mobile,credit_card,,25,bronze,free_spins,35.98,66.72,30.74,111,37,0,,,,0.0,37,35.98,True,0,True
user_001599,sess_00000230,2024-01-06 02:31:08.741724+00:00,2024-01-06,2,5,1,0,blackjack,,US,desktop,bank_transfer,45.0,22,bronze,cashback,17.14,0.0,-17.14,135,45,0,,556.59,,0.0,45,17.14,True,1,False
user_001600,sess_00000029,2024-08-29 23:52:20.699405+00:00,2024-08-29,23,3,0,0,blackjack,,ES,tablet,bank_transfer,36.0,15,bronze,welcome_bonus,100.34,125.36,25.02,19,6,0,261.21,,,261.21,6,100.34,True,1,True
user_001601,sess_00003738,2024-01-11 15:15:10.975973+00:00,2024-01-11,15,3,0,0,roulette,,DE,mobile,bank_transfer,42.0,5,bronze,free_spins,28.25,51.16,22.91,37,12,1,,770.86,,0.0,12,28.25,True,0,True
user_001602,sess_00000475,2024-03-11 02:12:30.674433+00:00,2024-03-11,2,0,0,0,poker,,FR,mobile,credit_card,61.0,21,bronze,none,49.31,92.47,43.16,65,21,0,,442.39,,0.0,21,49.31,True,0,True
user_001603,sess_00006247,2024-01-14 11:32:36.599367+00:00,2024-01-14,11,6,1,0,roulette,,CA,desktop,credit_card,37.0,28,bronze,reload_bonus,42.51,0.0,-42.51,38,12,1,88.05,,,88.05,12,42.51,True,1,False
user_001605,sess_00001920,2023-12-02 11:15:26.048287+00:00,2023-12-02,11,5,1,0,live_dealer,,UK,tablet,credit_card,39.0,27,bronze,cashback,34.01,0.0,-34.01,56,18,0,,,,0.0,18,34.01,True,1,False
user_001606,sess_00001327,2024-05-11 11:43:31.882703+00:00,2024-05-11,11,5,1,0,poker,,US,mobile,credit_card,33.0,4,bronze,none,26.13,0.0,-26.13,39,13,1,,,,0.0,13,26.13,True,1,False
user_001609,sess_00000474,2023-08-09 21:42:45.953097+00:00,2023-08-09,21,2,0,0,blackjack,,UK,desktop,debit_card,48.0,5,bronze,none,55.42,0.0,-55.42,73,24,1,,,,0.0,24,55.42,True,1,False
user_001610,sess_00001380,2023-12-13 07:55:39.547218+00:00,2023-12-13,7,2,0,0,sports_betting,tennis,DE,desktop,e_wallet,41.0,26,bronze,none,27.94,81.56,53.62,56,18,0,,,,0.0,18,27.94,True,1,True
user_001611,sess_00003364,2023-10-12 01:29:30.860977+00:00,2023-10-12,1,3,0,0,live_dealer,,US,tablet,bank_transfer,,19,bronze,free_spins,32.15,60.76,28.61,11,3,1,,,,0.0,3,32.15,True,0,True
user_001612,sess_00002338,2023-11-23 19:31:04.909079+00:00,2023-11-23,19,3,0,0,roulette,,US,tablet,debit_card,26.0,26,bronze,welcome_bonus,40.6,0.0,-40.6,75,25,0,,,,0.0,25,40.6,True,0,False
user_001613,sess_00001007,2023-12-03 17:10:15.015790+00:00,2023-12-03,17,6,1,0,casino_slots,,FR,tablet,crypto,,4,bronze,none,45.67,121.81,76.14,141,47,0,84.7,496.92,,84.7,47,45.67,True,0,True
user_001614,sess_00003290,2024-05-10 20:13:49.482725+00:00,2024-05-10,20,4,0,0,sports_betting,hockey,FR,mobile,credit_card,44.0,22,bronze,none,19.02,0.0,-19.02,35,11,0,,,,0.0,11,19.02,True,0,False
user_001615,sess_00000516,2024-12-20 12:55:15.974106+00:00,2024-12-20,12,4,0,0,poker,,AU,tablet,bank_transfer,42.0,17,bronze,none,58.25,0.0,-58.25,112,37,1,104.5,,,104.5,37,58.25,True,0,False
user_001616,sess_00001852,2024-04-06 16:53:23.800730+00:00,2024-04-06,16,5,1,0,roulette,,ES,desktop,bank_transfer,,1,bronze,none,36.08,75.84,39.76,58,19,0,,,,0.0,19,36.08,True,0,True
user_001617,sess_00001430,2024-07-21 19:19:52.652506+00:00,2024-07-21,19,6,1,0,poker,,FR,desktop,credit_card,48.0,23,bronze,welcome_bonus,93.72,214.89,121.17,8,2,0,,636.79,,0.0,2,93.72,True,1,True
user_001618,sess_00000997,2023-12-20 07:04:21.247316+00:00,2023-12-20,7,2,0,0,casino_slots,,CA,mobile,bank_transfer,35.0,25,bronze,free_spins,20.75,0.0,-20.75,27,9,0,,,,0.0,9,,True,0,False
user_001619,sess_00002216,2024-07-03 13:31:39.708645+00:00,2024-07-03,13,2,0,1,,,IT,mobile,bank_transfer,39.0,15,bronze,free_spins,113.58,0.0,-113.58,66,22,0,,,,0.0,22,113.58,True,0,False
user_001620,sess_00000945,2024-05-20 23:26:07.924121+00:00,2024-05-20,23,0,0,0,roulette,,IT,mobile,credit_card,58.0,14,bronze,free_spins,59.97,0.0,-59.97,12,4,0,,,,0.0,4,59.97,True,0,False
user_001621,sess_00002486,2023-11-22 03:19:30.739364+00:00,2023-11-22,3,2,0,0,blackjack,,IT,mobile,debit_card,,12,bronze,welcome_bonus,76.3,0.0,-76.3,5,1,0,,,,0.0,1,76.3,True,1,False
user_001622,sess_00000121,2024-09-08 07:19:42.457817+00:00,2024-09-08,7,6,1,0,roulette,,CA,tablet,credit_card,27.0,27,bronze,none,18.17,44.35,26.18,81,27,0,,,,0.0,27,18.17,True,1,True
user_001623,sess_00000971,2023-09-14 12:37:54.742723+00:00,2023-09-14,12,3,0,0,live_dealer,,FR,tablet,credit_card,56.0,26,bronze,cashback,63.5,0.0,-63.5,8,2,0,,,,0.0,2,63.5,True,1,False
user_001624,sess_00002341,2024-09-05 04:02:13.982609+00:00,2024-09-05,4,3,0,0,casino_slots,,AU,mobile,bank_transfer,36.0,12,bronze,cashback,26.97,32.71,5.74,32,10,1,,,,0.0,10,26.97,True,1,True
user_001625,sess_00001271,2023-08-17 02:03:19.912786+00:00,2023-08-17,2,3,0,1,blackjack,,FR,tablet,e_wallet,67.0,8,bronze,none,33.36,62.43,29.07,116,38,1,,,,0.0,38,33.36,True,0,True
user_001626,sess_00001999,2024-12-19 22:43:47.106997+00:00,2024-12-19,22,3,0,0,casino_slots,,MX,desktop,credit_card,57.0,26,bronze,none,45.05,0.0,-45.05,121,40,1,,,,0.0,40,45.05,True,1,False
user_001627,sess_00000744,2023-11-21 04:19:32.540812+00:00,2023-11-21,4,1,0,0,sports_betting,soccer,CA,desktop,e_wallet,39.0,27,bronze,none,19.67,31.78,12.11,127,42,0,,,,0.0,42,19.67,True,1,True
user_001628,sess_00000730,2023-08-01 01:46:56.989818+00:00,2023-08-01,1,1,0,0,live_dealer,,DE,mobile,debit_card,,5,bronze,free_spins,14.04,0.0,-14.04,57,19,0,,,,0.0,19,14.04,True,0,False
user_001629,sess_00001013,2024-04-08 06:42:43.992126+00:00,2024-04-08,6,0,0,0,sports_betting,football,MX,mobile,bank_transfer,45.0,22,bronze,none,13.35,31.16,17.81,77,25,0,,,,0.0,25,13.35,True,1,True
user_001630,sess_00001682,2023-10-23 03:45:01.243661+00:00,2023-10-23,3,0,0,0,live_dealer,,AU,desktop,e_wallet,55.0,21,bronze,none,11.28,21.92,10.64,28,9,1,,,,0.0,9,11.28,True,1,True
user_001631,sess_00001411,2024-03-04 12:56:25.682945+00:00,2024-03-04,12,0,0,0,blackjack,,BR,tablet,credit_card,50.0,9,bronze,free_spins,12.75,16.45,3.7,135,45,1,,,,0.0,45,12.75,True,1,True
user_001633,sess_00003348,2024-01-05 10:56:20.415914+00:00,2024-01-05,10,4,0,0,,baseball,ES,desktop,e_wallet,37.0,2,bronze,welcome_bonus,23.91,0.0,-23.91,31,10,0,,,,0.0,10,,True,0,False
user_001634,sess_00000066,2024-11-03 15:08:05.738806+00:00,2024-11-03,15,6,1,0,blackjack,,IT,desktop,credit_card,57.0,28,bronze,cashback,35.89,69.86,33.97,44,14,0,,424.1,,0.0,14,35.89,True,1,True
user_001637,sess_00000779,2024-03-26 09:44:57.478083+00:00,2024-03-26,9,1,0,0,blackjack,,CA,mobile,crypto,33.0,23,bronze,none,19.8,0.0,-19.8,9,3,0,,,,0.0,3,19.8,True,0,False
user_001638,sess_00000324,2024-07-25 08:47:00.022097+00:00,2024-07-25,8,3,0,0,sports_betting,baseball,FR,desktop,bank_transfer,,1,bronze,welcome_bonus,10.93,26.13,15.2,37,12,0,155.8,,,155.8,12,10.93,True,1,True
user_001639,sess_00000953,2023-09-10 01:36:57.920133+00:00,2023-09-10,1,6,1,0,live_dealer,,ES,mobile,bank_transfer,69.0,28,bronze,free_spins,47.18,0.0,-47.18,40,13,1,,,,0.0,13,47.18,True,1,False
user_001640,sess_00008115,2024-12-18 07:36:46.562511+00:00,2024-12-18,7,2,0,0,blackjack,,AU,tablet,debit_card,,27,bronze,none,126.42,0.0,-126.42,81,27,0,,,,0.0,27,126.42,True,0,False
user_001642,sess_00000346,2024-10-27 19:59:47.441813+00:00,2024-10-27,19,6,1,0,blackjack,,BR,tablet,credit_card,61.0,27,bronze,none,149.6,0.0,-149.6,17,5,0,,,,0.0,5,149.6,True,1,False
user_001643,sess_00000612,2024-12-06 20:14:55.446328+00:00,2024-12-06,20,4,0,0,poker,,AU,mobile,crypto,44.0,6,bronze,cashback,29.98,0.0,-29.98,68,22,1,167.24,,,167.24,22,29.98,True,1,False
user_001644,sess_00002724,2024-12-26 21:47:23.612249+00:00,2024-12-26,21,3,0,1,poker,,ES,tablet,crypto,50.0,8,bronze,none,101.26,0.0,-101.26,36,12,1,,,,0.0,12,101.26,True,0,False
user_001646,sess_00004601,2024-04-26 18:10:29.337389+00:00,2024-04-26,18,4,0,0,blackjack,,DE,mobile,crypto,50.0,9,bronze,reload_bonus,99.65,0.0,-99.65,49,16,0,151.21,,,151.21,16,99.65,True,0,False
user_001647,sess_00004456,2024-07-22 04:45:02.431201+00:00,2024-07-22,4,0,0,0,poker,,US,desktop,debit_card,42.0,29,bronze,welcome_bonus,149.3,276.82,127.52,10,3,1,,582.69,,0.0,3,149.3,True,1,True
user_001648,sess_00000366,2023-12-18 15:03:41.448498+00:00,2023-12-18,15,0,0,0,roulette,,AU,mobile,debit_card,56.0,23,bronze,free_spins,133.25,0.0,-133.25,6,2,0,,,,0.0,2,133.25,True,0,False
user_001649,sess_00000686,2024-02-28 19:19:15.738408+00:00,2024-02-28,19,2,0,0,casino_slots,,AU,mobile,debit_card,59.0,12,bronze,free_spins,20.3,0.0,-20.3,9,3,0,,,,0.0,3,20.3,True,1,False
user_001650,sess_00001035,2024-04-29 08:31:46.665687+00:00,2024-04-29,8,0,0,0,roulette,,FR,mobile,bank_transfer,76.0,17,bronze,welcome_bonus,27.56,0.0,-27.56,46,15,0,127.52,,,127.52,15,27.56,True,1,False
user_001652,sess_00000161,2024-09-28 21:01:12.427375+00:00,2024-09-28,21,5,1,0,,,US,desktop,credit_card,48.0,12,bronze,reload_bonus,35.74,0.0,-35.74,37,12,0,160.78,,,160.78,12,35.74,True,0,False
user_001653,sess_00000095,2024-07-09 10:20:30.452791+00:00,2024-07-09,10,1,0,0,casino_slots,,ES,desktop,credit_card,47.0,1,bronze,cashback,29.41,0.0,-29.41,94,31,0,,,,0.0,31,29.41,True,1,False
user_001654,sess_00001460,2024-12-31 06:37:06.376757+00:00,2024-12-31,6,1,0,0,sports_betting,baseball,IT,mobile,credit_card,40.0,4,bronze,cashback,32.64,0.0,-32.64,97,32,1,,,,0.0,32,32.64,True,0,False
user_001656,sess_00000240,2024-04-06 18:53:37.362987+00:00,2024-04-06,18,5,1,0,sports_betting,baseball,MX,mobile,bank_transfer,,18,bronze,cashback,59.88,152.89,93.01,76,25,0,118.46,,,118.46,25,59.88,True,0,True
user_001657,sess_00002218,2024-04-09 14:48:31.220071+00:00,2024-04-09,14,1,0,0,casino_slots,,ES,tablet,credit_card,47.0,5,bronze,reload_bonus,47.45,0.0,-47.45,45,15,0,202.69,,,202.69,15,47.45,True,1,False
user_001658,sess_00001391,2024-03-21 14:51:06.859555+00:00,2024-03-21,14,3,0,0,poker,,DE,mobile,debit_card,60.0,0,bronze,none,93.2,0.0,-93.2,204,68,0,,,,0.0,68,93.2,True,0,False
user_001659,sess_00005158,2024-01-01 04:31:27.243291+00:00,2024-01-01,4,0,0,0,roulette,,US,desktop,bank_transfer,32.0,6,bronze,reload_bonus,11.2,0.0,-11.2,49,16,0,,,,0.0,16,11.2,True,0,False
user_001660,sess_00000045,2024-10-05 20:41:03.657729+00:00,2024-10-05,20,5,1,0,roulette,,US,tablet,e_wallet,58.0,2,bronze,reload_bonus,40.09,113.0,72.91,86,28,0,,,,0.0,28,40.09,True,1,True
user_001661,sess_00003842,2024-02-16 15:29:58.226252+00:00,2024-02-16,15,4,0,0,sports_betting,tennis,BR,desktop,debit_card,60.0,29,bronze,cashback,35.59,0.0,-35.59,37,12,0,,,,0.0,12,35.59,True,1,False
user_001663,sess_00000036,2024-11-19 01:49:38.469180+00:00,2024-11-19,1,1,0,0,casino_slots,,MX,desktop,bank_transfer,19.0,12,bronze,cashback,29.18,74.22,45.04,71,23,0,,,,0.0,23,29.18,True,1,True
user_001665,sess_00000991,2024-01-08 23:13:12.202738+00:00,2024-01-08,23,0,0,0,casino_slots,,CA,mobile,bank_transfer,60.0,25,bronze,welcome_bonus,91.18,0.0,-91.18,110,36,0,,,,0.0,36,91.18,True,1,False
user_001666,sess_00001401,2024-02-09 02:57:15.689294+00:00,2024-02-09,2,4,0,0,roulette,,BR,mobile,crypto,44.0,26,bronze,reload_bonus,51.38,0.0,-51.38,43,14,0,,,,0.0,14,51.38,True,0,False
user_001667,sess_00000375,2024-03-11 02:38:27.773205+00:00,2024-03-11,2,0,0,0,blackjack,,FR,desktop,crypto,33.0,0,bronze,welcome_bonus,91.43,0.0,-91.43,43,14,0,,,,0.0,14,91.43,True,1,False
user_001668,sess_00000434,2024-01-05 13:51:58.145842+00:00,2024-01-05,13,4,0,0,sports_betting,football,AU,mobile,credit_card,38.0,24,bronze,reload_bonus,16.75,48.93,32.18,57,19,0,,,,0.0,19,16.75,True,0,True
user_001670,sess_00000035,2024-07-03 06:01:43.770289+00:00,2024-07-03,6,2,0,0,live_dealer,,AU,mobile,credit_card,,29,bronze,none,61.81,123.73,61.92,36,12,0,,,,0.0,12,61.81,True,1,True
user_001673,sess_00000931,2023-12-02 17:20:39.785435+00:00,2023-12-02,17,5,1,1,poker,,MX,tablet,e_wallet,40.0,8,bronze,cashback,39.7,0.0,-39.7,41,13,0,,,,0.0,13,39.7,True,1,False
user_001674,sess_00000061,2024-02-15 19:03:16.855972+00:00,2024-02-15,19,3,0,1,roulette,,ES,desktop,e_wallet,33.0,27,,welcome_bonus,93.6,0.0,-93.6,14,4,0,,,,0.0,4,93.6,True,1,False
user_001676,sess_00000205,2024-04-23 17:17:05.288273+00:00,2024-04-23,17,1,0,1,live_dealer,,UK,desktop,bank_transfer,41.0,9,bronze,cashback,42.65,0.0,-42.65,60,20,0,,,,0.0,20,42.65,True,0,False
user_001677,sess_00000933,2024-12-19 09:51:21.880705+00:00,2024-12-19,9,3,0,0,live_dealer,,IT,tablet,crypto,59.0,4,bronze,welcome_bonus,47.18,90.99,43.81,17,5,0,80.06,,,80.06,5,,True,1,True
user_001679,sess_00003405,2024-11-09 13:40:53.939522+00:00,2024-11-09,13,5,1,0,live_dealer,,US,mobile,credit_card,56.0,2,bronze,welcome_bonus,45.24,0.0,-45.24,30,10,0,,,,0.0,10,45.24,True,1,False
user_001680,sess_00002601,2024-09-05 10:27:19.048469+00:00,2024-09-05,10,3,0,1,blackjack,,MX,tablet,credit_card,39.0,17,bronze,welcome_bonus,16.86,27.63,10.77,39,13,0,,,,0.0,13,16.86,True,0,True
user_001681,sess_00000024,2023-10-20 04:54:34.940760+00:00,2023-10-20,4,4,0,0,casino_slots,,ES,desktop,debit_card,49.0,26,bronze,free_spins,27.07,0.0,-27.07,28,9,0,,329.06,,0.0,9,27.07,True,0,False
user_001682,sess_00000387,2024-12-08 06:38:29.291622+00:00,2024-12-08,6,6,1,0,live_dealer,,IT,tablet,credit_card,44.0,6,bronze,none,54.39,0.0,-54.39,63,21,1,,,,0.0,21,54.39,True,0,False
user_001683,sess_00000231,2024-01-10 07:53:15.943580+00:00,2024-01-10,7,2,0,0,sports_betting,hockey,MX,desktop,bank_transfer,34.0,15,bronze,free_spins,76.33,132.94,56.61,65,21,1,156.46,,,156.46,21,76.33,True,1,True
user_001684,sess_00005945,2023-10-20 05:00:47.001045+00:00,2023-10-20,5,4,0,0,live_dealer,,FR,mobile,e_wallet,48.0,7,bronze,none,43.96,0.0,-43.96,14,4,0,,,,0.0,4,43.96,True,0,False
user_001685,sess_00000826,2024-11-03 12:06:20.496960+00:00,2024-11-03,12,6,1,1,roulette,,UK,tablet,crypto,30.0,6,bronze,cashback,45.68,0.0,-45.68,5,1,0,,,,0.0,1,45.68,True,1,False
user_001687,sess_00002163,2024-04-11 02:06:09.561130+00:00,2024-04-11,2,3,0,0,poker,,DE,desktop,bank_transfer,,20,bronze,none,46.15,0.0,-46.15,148,49,0,,,,0.0,49,46.15,True,0,False
user_001688,sess_00000179,2024-10-13 21:21:21.566006+00:00,2024-10-13,21,6,1,0,live_dealer,,CA,tablet,credit_card,,24,bronze,none,14.08,29.35,15.27,91,30,1,,,,0.0,30,14.08,True,0,True
user_001689,sess_00000235,2023-12-05 09:22:36.745381+00:00,2023-12-05,9,1,0,1,blackjack,,DE,tablet,e_wallet,48.0,2,,free_spins,25.32,0.0,-25.32,29,9,0,,,,0.0,9,25.32,True,0,False
user_001693,sess_00001365,2024-05-29 05:31:54.185004+00:00,2024-05-29,5,2,0,0,live_dealer,,US,desktop,crypto,55.0,21,bronze,free_spins,13.84,0.0,-13.84,173,57,0,,,-6.0,0.0,79,12.33,True,1,False
user_001694,sess_00002695,2023-12-05 03:54:58.154431+00:00,2023-12-05,3,1,0,0,sports_betting,golf,IT,desktop,bank_transfer,28.0,23,bronze,cashback,64.86,180.46,115.6,48,16,0,191.75,,,191.75,16,64.86,True,0,True
user_001695,sess_00001642,2024-11-26 22:47:31.032432+00:00,2024-11-26,22,1,0,0,roulette,,CA,mobile,bank_transfer,46.0,8,bronze,welcome_bonus,43.7,83.3,39.6,16,5,0,,,,0.0,5,,True,1,True
user_001696,sess_00001443,2023-08-23 04:01:34.882206+00:00,2023-08-23,4,2,0,0,blackjack,,UK,mobile,e_wallet,68.0,20,bronze,free_spins,14.89,0.0,-14.89,22,7,1,,,,0.0,7,14.89,True,1,False
user_001697,sess_00001163,2024-10-11 12:05:23.614473+00:00,2024-10-11,12,4,0,0,live_dealer,,FR,desktop,bank_transfer,32.0,24,bronze,reload_bonus,93.77,0.0,-93.77,22,7,0,159.92,,,159.92,7,93.77,True,1,False
user_001698,sess_00000126,2023-08-25 03:46:54.162926+00:00,2023-08-25,3,4,0,0,casino_slots,,MX,desktop,debit_card,36.0,12,,cashback,64.79,0.0,-64.79,47,15,1,,,,0.0,15,64.79,True,0,False
user_001699,sess_00000195,2024-08-15 02:15:46.922929+00:00,2024-08-15,2,3,0,0,roulette,,IT,desktop,e_wallet,51.0,7,bronze,welcome_bonus,45.52,0.0,-45.52,22,7,0,,,,0.0,7,45.52,True,1,False
user_001700,sess_00001009,2024-12-30 05:27:56.330920+00:00,2024-12-30,5,0,0,0,roulette,,BR,mobile,e_wallet,47.0,27,bronze,welcome_bonus,30.59,0.0,-30.59,8,2,0,276.95,,,276.95,2,30.59,True,0,False
user_001701,sess_00000393,2024-03-04 00:05:51.382648+00:00,2024-03-04,0,0,0,1,roulette,,FR,tablet,debit_card,49.0,23,bronze,free_spins,109.17,0.0,-109.17,110,36,0,202.47,,,202.47,36,109.17,True,0,False
user_001704,sess_00002844,2023-10-07 23:07:38.642228+00:00,2023-10-07,23,5,1,0,roulette,,CA,mobile,e_wallet,58.0,8,bronze,free_spins,17.79,0.0,-17.79,36,12,0,,,,0.0,12,17.79,True,1,False
user_001705,sess_00001203,2024-11-16 03:12:04.299694+00:00,2024-11-16,3,5,1,0,sports_betting,football,CA,mobile,crypto,,10,bronze,cashback,19.57,0.0,-19.57,66,22,0,285.39,,,285.39,22,19.57,True,0,False
user_001706,sess_00001947,2024-03-20 03:29:10.934502+00:00,2024-03-20,3,2,0,0,casino_slots,,DE,tablet,e_wallet,42.0,15,bronze,none,24.9,0.0,-24.9,37,12,0,,,,0.0,12,24.9,True,0,False
user_001707,sess_00000183,2024-05-15 10:41:13.478523+00:00,2024-05-15,10,2,0,0,poker,,US,mobile,bank_transfer,53.0,2,bronze,free_spins,12.19,0.0,-12.19,33,11,0,,,,0.0,11,12.19,True,1,False
user_001708,sess_00000162,2024-07-26 08:36:20.384136+00:00,2024-07-26,8,4,0,0,casino_slots,,UK,desktop,credit_card,67.0,7,bronze,none,27.1,0.0,-27.1,152,50,1,,534.22,,0.0,50,27.1,True,1,False
user_001710,sess_00000071,2024-10-20 02:23:50.760518+00:00,2024-10-20,2,6,1,0,casino_slots,,DE,desktop,crypto,33.0,14,bronze,none,12.69,22.49,9.8,69,23,0,,,,0.0,23,12.69,True,0,True
user_001712,sess_00000250,2023-11-13 22:55:42.578044+00:00,2023-11-13,22,0,0,1,roulette,,BR,desktop,crypto,43.0,13,,reload_bonus,275.89,0.0,-275.89,84,28,0,,,,0.0,28,275.89,True,1,False
user_001716,sess_00001028,2024-10-25 13:50:29.494412+00:00,2024-10-25,13,4,0,0,blackjack,,BR,tablet,e_wallet,,6,bronze,cashback,62.61,0.0,-62.61,135,45,0,,,,0.0,45,62.61,True,1,False
user_001717,sess_00002930,2024-07-18 20:04:41.542688+00:00,2024-07-18,20,3,0,1,poker,,MX,mobile,e_wallet,48.0,27,bronze,cashback,18.66,0.0,-18.66,17,5,1,,818.38,,0.0,5,18.66,True,0,False
user_001718,sess_00001353,2024-06-13 03:01:41.915580+00:00,2024-06-13,3,3,0,0,live_dealer,,CA,tablet,debit_card,47.0,7,bronze,free_spins,46.25,0.0,-46.25,30,10,0,,,,0.0,10,46.25,True,0,False
user_001719,sess_00000285,2024-03-31 18:18:03.162305+00:00,2024-03-31,18,6,1,0,casino_slots,,MX,tablet,credit_card,53.0,1,bronze,free_spins,25.58,67.49,41.91,8,2,0,,,,0.0,2,25.58,True,1,True
user_001720,sess_00000555,2024-08-26 10:22:18.529954+00:00,2024-08-26,10,0,0,0,poker,,MX,mobile,e_wallet,39.0,21,bronze,welcome_bonus,19.08,0.0,-19.08,44,14,0,,,,0.0,14,19.08,True,1,False
user_001721,sess_00003111,2024-12-20 06:42:23.929207+00:00,2024-12-20,6,4,0,0,,,FR,tablet,debit_card,51.0,18,bronze,free_spins,13.78,0.0,-13.78,131,43,0,,998.12,,0.0,43,13.78,True,0,False
user_001722,sess_00000120,2023-12-06 18:19:22.137867+00:00,2023-12-06,18,2,0,0,poker,,BR,mobile,bank_transfer,41.0,18,bronze,free_spins,59.0,173.9,114.9,35,11,0,,,,0.0,11,59.0,True,1,True
user_001724,sess_00000187,2024-05-16 02:10:06.030557+00:00,2024-05-16,2,3,0,0,poker,,CA,mobile,e_wallet,,12,bronze,welcome_bonus,23.1,0.0,-23.1,115,38,0,,,,0.0,38,23.1,True,1,False
user_001726,sess_00002224,2024-12-24 04:01:57.948846+00:00,2024-12-24,4,1,0,0,live_dealer,,CA,tablet,credit_card,58.0,29,bronze,welcome_bonus,23.78,0.0,-23.78,47,15,0,,,,0.0,15,23.78,True,0,False
user_001727,sess_00000505,2024-01-26 18:22:19.876921+00:00,2024-01-26,18,4,0,0,casino_slots,,CA,tablet,crypto,38.0,2,bronze,welcome_bonus,62.65,0.0,-62.65,13,4,1,,,,0.0,4,62.65,True,0,False
user_001728,sess_00000908,2024-09-18 03:14:33.899578+00:00,2024-09-18,3,2,0,1,casino_slots,,US,mobile,credit_card,54.0,24,bronze,welcome_bonus,36.03,52.39,16.36,100,33,0,,,,0.0,33,36.03,True,1,True
user_001730,sess_00000727,2024-12-02 10:00:24.995711+00:00,2024-12-02,10,0,0,0,sports_betting,hockey,IT,mobile,e_wallet,67.0,17,bronze,free_spins,34.58,79.27,44.69,21,7,0,,,,0.0,7,34.58,True,0,True
user_001732,sess_00000708,2023-10-19 03:02:22.199006+00:00,2023-10-19,3,3,0,0,poker,,IT,tablet,bank_transfer,40.0,18,bronze,welcome_bonus,27.27,0.0,-27.27,24,8,0,,,,0.0,8,27.27,True,0,False
user_001733,sess_00002118,2024-03-01 06:21:13.707717+00:00,2024-03-01,6,4,0,0,poker,,CA,desktop,credit_card,44.0,5,bronze,cashback,41.81,0.0,-41.81,53,17,0,,,,0.0,17,41.81,True,1,False
